Person_id,Survey_date,round,status,tenure,geography,province,schoolquintile,additional_lang,home_lang,science,female,sa_citizen,Birthyear,Birthmonth,Target,mathf,mathlitf,math_achieved,mathlit_achieved,educ,year,age
Id_ey6ev1p1ms,2/10/2023,4,studying,,Rural,Mpumalanga,2,60 - 69 %,,,0,1,2000,1,1,0,1,0,0,1,2023,23
Id_cnargwco5v,2/20/2023,4,unemployed,1377,Rural,North West,,,,,0,1,1994,7,0,0,0,,,0,2023,29
Id_5p0radxt0v,2/25/2022,2,unemployed,202,Urban,KwaZulu-Natal,3,50 - 59 %,,,1,1,1991,7,1,0,1,0,0,1,2022,31
Id_ih4nnitto9,2/16/2023,4,unemployed,1497,Rural,KwaZulu-Natal,2,,,,0,1,1996,8,0,0,0,0,0,0,2023,27
Id_m3bhcburek,8/12/2022,3,other,,Rural,Limpopo,1,60 - 69 %,,,1,1,2000,4,1,0,1,0,0,1,2022,22
Id_s8ftyakig9,2/7/2023,4,studying,,Suburb,Gauteng,2,60 - 69 %,,50 - 59 %,0,1,1999,7,0,1,0,0,0,3,2023,24
Id_d3ydi6wxao,2/15/2023,4,wage employed,273,Urban,Gauteng,2,50 - 59 %,,,1,1,2000,1,0,0,1,0,0,1,2023,23
Id_o7uq2z24ox,2/15/2023,4,unemployed,36,Urban,Western Cape,1,50 - 59 %,,,1,1,2002,7,0,0,1,0,0,1,2023,21
Id_vo64zh6p14,3/15/2022,2,studying,,Urban,KwaZulu-Natal,1,40 - 49 %,,,1,1,2000,1,0,0,1,0,0,1,2022,22
Id_idly5ipotp,8/10/2022,3,studying,,Urban,Gauteng,0,50 - 59 %,,,1,1,2001,7,0,0,1,0,0,1,2022,21
Id_36myv88doh,3/2/2023,4,unemployed,429,Urban,Western Cape,3,50 - 59 %,,,1,1,2000,1,0,0,0,0,0,1,2023,23
Id_rqtwslczua,3/16/2023,4,unemployed,2191,Urban,Free State,,,,,1,1,1996,6,0,0,0,,,0,2023,27
Id_wjxd767znn,3/17/2023,4,studying,,Rural,Limpopo,1,,,,1,1,1992,12,0,0,0,0,0,0,2023,31
Id_484ta2r8eb,2/14/2023,4,unemployed,36,Urban,North West,4,,40 - 49 %,,0,1,2001,8,0,0,1,0,0,1,2023,22
Id_4ckbt0vopm,2/21/2023,4,wage employed,31,Rural,Mpumalanga,1,,,,0,1,1999,6,1,0,0,0,0,0,2023,24
Id_28ud5ihfxx,3/6/2023,4,unemployed,122,Urban,Free State,,70 - 79 %,,,0,1,1998,2,1,0,1,0,0,1,2023,25
Id_0mz274bj7n,8/8/2022,3,unemployed,248,Urban,Gauteng,3,,,,1,1,1997,9,0,0,0,0,0,0,2022,25
Id_of4r65ktlb,2/28/2023,4,studying,,Urban,Western Cape,,,,,0,1,2000,3,1,0,0,,,0,2023,23
Id_90qzwx36z3,2/28/2023,4,unemployed,67,Urban,Free State,1,60 - 69 %,,40 - 49 %,0,1,2001,12,0,1,0,0,0,1,2023,22
Id_y5tw8eclaw,8/10/2022,3,other,,Urban,Gauteng,5,,,,1,1,1992,8,1,0,0,0,0,1,2022,30
Id_2lltiw44yt,2/14/2023,4,studying,,Urban,Gauteng,3,,60 - 69 %,50 - 59 %,1,1,2000,7,1,1,0,0,0,2,2023,23
Id_c8jy3hukg3,8/19/2021,1,wage employed,0,Urban,Western Cape,,,,,1,1,1990,1,0,0,0,,,0,2021,31
Id_ex4hfksukd,3/13/2023,4,unemployed,1160,Urban,KwaZulu-Natal,,,,,1,1,1999,6,0,0,0,,,0,2023,24
Id_rhhtexucvo,3/2/2022,2,wage employed,265,Urban,Gauteng,3,60 - 69 %,,,0,1,2001,2,0,1,0,0,0,1,2022,21
Id_zjwp8i8pbn,3/7/2022,2,unemployed,801,Rural,North West,,,,,0,1,2000,1,0,0,0,,,0,2022,22
Id_itlu8myhdv,3/13/2023,4,studying,,Urban,Mpumalanga,2,40 - 49 %,,,1,1,1996,5,0,0,1,0,0,1,2023,27
Id_zuwy06mywg,2/28/2022,2,unemployed,783,Urban,KwaZulu-Natal,0,,,,0,1,1998,5,0,0,0,0,0,0,2022,24
Id_i758phlxio,2/14/2023,4,unemployed,250,Urban,Gauteng,4,40 - 49 %,,30 - 39 %,1,1,2000,1,0,0,1,0,0,1,2023,23
Id_l9c35yakx5,8/15/2022,3,wage employed,127,Suburb,Limpopo,2,40 - 49 %,,,1,1,1996,10,1,0,1,0,0,1,2022,26
Id_ei0o6ky91e,8/5/2022,3,unemployed,127,Rural,Limpopo,,50 - 59 %,,,1,1,1991,6,0,0,0,0,0,1,2022,31
Id_wzuicilf4i,8/10/2022,3,self employed,644,Urban,Gauteng,2,50 - 59 %,,,1,1,1999,12,1,0,1,0,0,1,2022,23
Id_2bjvd9angq,3/20/2023,4,unemployed,64,Rural,KwaZulu-Natal,,,,,1,1,1996,5,0,0,0,,,0,2023,27
Id_55zf4veqrs,3/14/2023,4,self employed,157,Suburb,KwaZulu-Natal,2,,,,1,1,1993,7,1,0,0,0,0,0,2023,30
Id_etuukmu20y,7/28/2022,3,unemployed,978,Urban,Gauteng,0,70 - 79 %,,40 - 49 %,1,1,1997,12,0,1,0,0,0,1,2022,25
Id_wf4xze5a7p,3/3/2022,2,wage employed,56,Urban,Eastern Cape,3,40 - 49 %,,,1,1,2000,1,1,0,1,0,0,1,2022,22
Id_0dai639qtb,8/13/2021,1,studying,,Rural,Mpumalanga,2,40 - 49 %,,,0,1,1989,5,0,0,0,0,0,1,2021,32
Id_c403vedbx8,8/15/2022,3,other,,Urban,Western Cape,4,,,,0,1,1997,8,1,0,0,0,0,1,2022,25
Id_zepjbentk5,8/10/2022,3,other,,Urban,Gauteng,4,50 - 59 %,,,1,1,2002,3,1,0,1,0,0,1,2022,20
Id_m7fbbcr1ml,8/2/2022,3,unemployed,583,Urban,Western Cape,5,,,,0,1,2003,1,0,0,0,0,0,0,2022,19
Id_447t4m7gj7,2/9/2023,4,unemployed,181,Rural,Limpopo,3,50 - 59 %,,,1,1,2000,1,1,0,0,0,0,1,2023,23
Id_b5g3709q18,8/5/2022,3,unemployed,583,Suburb,Mpumalanga,3,40 - 49 %,,,1,1,2000,4,0,1,0,0,0,2,2022,22
Id_00pk7h5i6i,8/19/2021,1,studying,,Urban,Gauteng,1,50 - 59 %,,,1,1,1998,2,0,0,1,0,1,1,2021,23
Id_8c0zavhpe4,3/2/2023,4,wage employed,61,Urban,KwaZulu-Natal,,,,,0,1,1995,9,0,0,0,,,0,2023,28
Id_pdem11qit0,2/28/2022,2,unemployed,63,Urban,Gauteng,4,50 - 59 %,,,0,1,2002,6,0,0,1,0,0,1,2022,20
Id_btybfjxfzc,3/17/2022,2,self employed,3391,Urban,KwaZulu-Natal,,,,,0,1,2000,1,1,0,0,,,0,2022,22
Id_54l72g1aac,3/14/2022,2,unemployed,795,Rural,Free State,5,50 - 59 %,,,1,1,2000,1,0,0,1,0,0,1,2022,22
Id_ziebrde3qy,3/14/2022,2,unemployed,795,Urban,North West,3,70 - 79 %,,,1,1,2000,1,0,0,1,0,0,1,2022,22
Id_k4jq6x2p76,8/12/2022,3,other,,Urban,KwaZulu-Natal,,50 - 59 %,,,0,1,1992,5,1,1,0,0,0,2,2022,30
Id_tbms3ulhfk,2/9/2023,4,unemployed,36,Urban,North West,3,60 - 69 %,,,1,1,2001,12,0,0,0,0,0,1,2023,22
Id_i3lesb3twh,3/2/2022,2,unemployed,720,Urban,Free State,3,40 - 49 %,,,1,1,2000,1,1,0,1,0,0,1,2022,22
Id_9cnyw0f0pg,3/13/2023,4,unemployed,64,Rural,KwaZulu-Natal,,,,,1,1,2000,5,0,0,0,,,0,2023,23
Id_mc0y5fgv56,2/10/2023,4,unemployed,189,Urban,KwaZulu-Natal,,,,,0,1,1996,10,0,0,0,,,0,2023,27
Id_wvn4hl4648,9/3/2022,3,other,,Urban,KwaZulu-Natal,4,,40 - 49 %,,0,1,1998,2,1,0,1,0,0,1,2022,24
Id_isqfhwlp1s,3/8/2022,2,studying,,Urban,KwaZulu-Natal,1,60 - 69 %,,,1,1,1997,9,0,0,1,0,1,3,2022,25
Id_14swe3bnyl,2/9/2023,4,wage employed,676,Urban,Gauteng,,40 - 49 %,,40 - 49 %,0,1,1999,4,1,0,0,0,0,1,2023,24
Id_hnzpsv91qi,8/12/2022,3,unemployed,644,Urban,KwaZulu-Natal,2,,,,0,1,1994,6,0,0,0,0,0,0,2022,28
Id_hbp12mom6y,2/6/2023,4,unemployed,1742,Urban,Gauteng,2,,,,0,1,1989,9,0,0,0,0,0,0,2023,34
Id_hnrcol91zv,2/24/2022,2,unemployed,1894,Urban,KwaZulu-Natal,4,40 - 49 %,,,1,1,1998,1,0,0,1,0,0,1,2022,24
Id_9z80zmotda,8/13/2021,1,wage employed,0,Urban,KwaZulu-Natal,1,,,,0,1,1994,10,0,0,0,0,0,1,2021,27
Id_psjadeyfor,2/10/2023,4,studying,,Urban,KwaZulu-Natal,,,,,0,1,1999,9,1,0,0,,,0,2023,24
Id_m6asaas7h3,2/20/2023,4,unemployed,798,Urban,North West,1,,,,0,1,1996,9,0,0,0,0,0,0,2023,27
Id_o11s3jp86d,2/13/2023,4,unemployed,334,Rural,KwaZulu-Natal,2,,70 - 79 %,,1,1,2000,10,0,0,1,0,0,1,2023,23
Id_kod0rzhktk,2/8/2023,4,wage employed,122,Urban,Gauteng,2,50 - 59 %,,,1,1,1998,2,0,0,0,0,0,1,2023,25
Id_kz9e8yf1cz,2/28/2022,2,unemployed,1132,Rural,Limpopo,,,,,0,1,1995,11,0,0,0,,,0,2022,27
Id_v23oe85n3g,2/17/2023,4,employment programme,92,Rural,Northern Cape,4,,40 - 49 %,,1,1,2000,1,1,0,1,0,0,2,2023,23
Id_xefqd0a20n,3/1/2022,2,unemployed,33,Urban,Eastern Cape,3,40 - 49 %,,,0,1,1989,6,0,0,1,0,0,1,2022,33
Id_oz3bl59bw0,2/27/2023,4,unemployed,1132,Rural,KwaZulu-Natal,1,40 - 49 %,,,0,1,1998,1,0,0,0,0,0,1,2023,25
Id_3s24zi8zoo,3/16/2023,4,unemployed,1890,Urban,Eastern Cape,3,50 - 59 %,,30 - 39 %,1,1,1993,9,0,1,0,0,0,1,2023,30
Id_aj82uwruib,3/14/2022,2,employment programme,1168,Urban,Western Cape,3,70 - 79 %,,,1,1,2000,1,1,1,0,0,0,1,2022,22
Id_djk8zymhmw,8/15/2022,3,other,,Rural,Limpopo,,40 - 49 %,,30 - 39 %,0,1,1990,3,1,0,0,0,0,1,2022,32
Id_yucnrgtghs,2/9/2023,4,studying,,Urban,Free State,,,,,0,1,2002,9,0,0,0,,,0,2023,21
Id_q8ggdxkmcs,2/13/2023,4,unemployed,276,Urban,Gauteng,,,,,0,1,1998,4,1,0,0,,,0,2023,25
Id_fpn7j8mmsf,2/24/2023,4,wage employed,1466,Urban,Western Cape,,,,,0,1,1997,4,1,0,0,,,0,2023,26
Id_azt616ufry,3/2/2023,4,wage employed,153,Urban,North West,3,70 - 79 %,,30 - 39 %,1,1,2000,1,0,0,0,0,0,1,2023,23
Id_s2syid2v54,3/23/2023,4,studying,,Suburb,North West,2,50 - 59 %,,,1,1,2001,4,0,0,1,0,0,1,2023,22
Id_9pekd6llqc,2/27/2023,4,unemployed,1430,Urban,Northern Cape,5,,50 - 59 %,50 - 59 %,0,1,2000,9,1,1,0,0,0,1,2023,23
Id_6id379lhvq,8/15/2022,3,unemployed,127,Urban,Gauteng,,,,,0,1,1992,8,0,0,0,,,0,2022,30
Id_eo7iqbk7qa,3/7/2022,2,unemployed,70,Urban,Western Cape,,,,,0,1,2000,1,0,0,0,,,0,2022,22
Id_wjai3bewen,2/7/2023,4,wage employed,273,Rural,Limpopo,2,50 - 59 %,,,1,1,2000,1,0,0,1,0,0,1,2023,23
Id_rlvb8vu6wy,2/27/2023,4,other,,Urban,Eastern Cape,,,,,0,1,1998,7,0,0,0,,,0,2023,25
Id_sue43sxdfz,2/24/2022,2,unemployed,461,Urban,Gauteng,,,,,1,1,2001,3,0,0,0,,,0,2022,21
Id_ba9xs2kxhd,2/10/2023,4,studying,,Urban,KwaZulu-Natal,3,40 - 49 %,,,0,1,2001,5,0,0,0,0,0,1,2023,22
Id_8fu2rb1a4g,2/27/2023,4,wage employed,92,Urban,Gauteng,,,,,0,1,1989,2,0,0,0,,,0,2023,34
Id_njy259bfgv,3/9/2022,2,studying,,Urban,KwaZulu-Natal,,,,,1,1,1998,9,1,0,0,,,0,2022,24
Id_tm3hgji6fc,2/2/2023,4,unemployed,1132,Urban,Gauteng,,50 - 59 %,,,1,1,2000,1,0,0,0,0,0,1,2023,23
Id_gotipjy3po,3/9/2023,4,studying,,Suburb,KwaZulu-Natal,1,40 - 49 %,,30 - 39 %,1,1,1999,2,0,1,0,0,0,1,2023,24
Id_m93ukap3as,2/24/2023,4,wage employed,31,Urban,Mpumalanga,4,,,,0,1,1995,4,0,0,0,0,0,0,2023,28
Id_bgtftifwuh,3/2/2022,2,unemployed,795,Suburb,Mpumalanga,2,60 - 69 %,,40 - 49 %,1,1,2000,1,0,1,0,0,0,1,2022,22
Id_cebq0rcrdd,3/4/2022,2,unemployed,430,Rural,KwaZulu-Natal,5,50 - 59 %,,0 - 29 %,1,1,2000,1,0,0,0,0,0,1,2022,22
Id_h7v8kgc9xg,3/14/2022,2,unemployed,808,Suburb,Mpumalanga,5,60 - 69 %,,40 - 49 %,1,1,2000,1,0,1,0,0,0,1,2022,22
Id_g1gpf8bcu1,3/17/2023,4,unemployed,460,Rural,Limpopo,,50 - 59 %,,40 - 49 %,1,1,2003,3,0,1,0,0,0,1,2023,20
Id_lu32vshcim,8/10/2022,3,unemployed,36,Urban,KwaZulu-Natal,1,50 - 59 %,,30 - 39 %,1,1,1995,5,0,1,0,0,0,1,2022,27
Id_6wi1ddgqua,2/28/2022,2,self employed,5,Rural,North West,1,60 - 69 %,,,0,1,2001,8,1,0,1,0,1,1,2022,21
Id_yjzuepsb3b,2/22/2023,4,studying,,Rural,North West,1,50 - 59 %,,,0,1,1999,9,0,0,1,0,0,1,2023,24
Id_uif3uyc09f,2/8/2023,4,unemployed,1589,Urban,Limpopo,,,,,1,1,1993,12,0,0,0,,,0,2023,30
Id_vjpkya5mkf,3/17/2022,2,studying,,Urban,KwaZulu-Natal,,,,,0,1,2000,1,1,0,0,,,0,2022,22
Id_2paqyeef50,8/5/2022,3,wage employed,,Suburb,Limpopo,1,,,,1,1,1998,3,0,0,0,0,0,0,2022,24
Id_w6jbgx3khh,2/22/2022,2,studying,,Rural,Limpopo,1,60 - 69 %,,40 - 49 %,0,1,1998,3,1,1,0,0,0,1,2022,24
Id_1n0u0uo6fu,3/6/2023,4,studying,,Urban,Gauteng,,,60 - 69 %,,1,1,2003,10,0,0,1,0,0,1,2023,20
Id_j117t86lc5,2/22/2023,4,unemployed,1497,Rural,Limpopo,2,70 - 79 %,,50 - 59 %,0,1,1997,5,0,1,0,0,0,1,2023,26
Id_alyw8zmz8y,3/22/2023,4,unemployed,95,Rural,KwaZulu-Natal,1,,,,1,1,2001,1,0,0,0,0,0,0,2023,22
Id_zi7ukizdxr,8/5/2022,3,wage employed,,Urban,Limpopo,1,60 - 69 %,,,1,1,1991,7,0,0,1,0,0,1,2022,31
Id_e4pn07neh1,2/13/2023,4,unemployed,401,Rural,Mpumalanga,,,,,0,1,2002,7,0,0,0,,,0,2023,21
Id_yd94sc1pkh,2/20/2023,4,wage employed,128,Rural,Mpumalanga,,,,,0,1,1995,5,1,0,0,,,0,2023,28
Id_gydrn6qf28,3/22/2023,4,unemployed,370,Rural,KwaZulu-Natal,,,,,1,1,1994,4,0,0,0,,,0,2023,29
Id_l9gpnynh5s,8/5/2022,3,unemployed,1678,Rural,KwaZulu-Natal,3,,,,0,1,1991,6,0,0,0,0,0,0,2022,31
Id_0pw8pd3k8w,2/13/2023,4,self employed,,Urban,KwaZulu-Natal,4,,40 - 49 %,,1,1,1998,7,1,0,1,0,0,1,2023,25
Id_aoraplb7r7,8/11/2022,3,unemployed,1344,Urban,Eastern Cape,0,50 - 59 %,,,1,1,1997,8,0,0,1,0,0,2,2022,25
Id_u3xknjkpe3,3/6/2023,4,wage employed,31,Urban,Gauteng,,,,,1,1,2002,11,0,0,0,,,0,2023,21
Id_091f9i1n8x,3/13/2023,4,unemployed,365,Urban,Gauteng,4,,50 - 59 %,,1,1,2000,3,1,0,1,0,0,1,2023,23
Id_fqm97k53lm,2/10/2023,4,unemployed,615,Urban,KwaZulu-Natal,,50 - 59 %,,,0,1,2000,1,0,0,1,0,0,1,2023,23
Id_3rqywcq25f,2/28/2023,4,other,,Suburb,Limpopo,1,,,,0,1,1991,1,0,0,0,0,0,0,2023,32
Id_4l9530eunu,2/28/2022,2,unemployed,100,Urban,KwaZulu-Natal,,,,,0,1,1994,2,1,0,0,,,0,2022,28
Id_jy3v3po9mn,2/16/2023,4,unemployed,401,Rural,KwaZulu-Natal,2,60 - 69 %,,,1,1,2000,1,0,0,1,0,0,1,2023,23
Id_64b93srpan,8/12/2021,1,studying,,Urban,KwaZulu-Natal,,50 - 59 %,,40 - 49 %,1,1,1996,11,0,1,0,0,0,1,2021,25
Id_7jps4z25zz,8/11/2022,3,other,,Urban,Gauteng,,,,,0,1,1999,12,1,0,0,,,0,2022,23
Id_4yduzwzlol,2/27/2023,4,studying,,Urban,KwaZulu-Natal,,,,,0,1,2002,12,1,0,0,,,0,2023,21
Id_h32h41odho,2/2/2023,4,unemployed,243,Urban,Gauteng,3,,60 - 69 %,,0,1,2000,7,1,0,1,0,0,1,2023,23
Id_s58iabvhif,3/8/2022,2,unemployed,430,Urban,KwaZulu-Natal,2,,,,1,1,1997,8,0,0,0,0,0,0,2022,25
Id_482ym231x5,3/16/2022,2,unemployed,671,Suburb,North West,,50 - 59 %,,,1,1,2000,1,1,0,1,0,0,1,2022,22
Id_og3f6cx4fg,2/22/2022,2,studying,,Urban,KwaZulu-Natal,2,,,,0,1,1994,3,1,0,0,0,0,1,2022,28
Id_qhcuzalav1,3/16/2022,2,wage employed,113,Urban,Limpopo,3,80 - 100 %,,30 - 39 %,1,1,2000,1,0,0,0,0,0,1,2022,22
Id_r7683hcwge,3/14/2022,2,studying,,Rural,Eastern Cape,,,,,1,1,2000,1,0,0,0,,,0,2022,22
Id_ph2gy5rpzd,3/24/2023,4,studying,,Urban,Gauteng,,,,,1,1,1994,10,0,0,0,0,0,0,2023,29
Id_u8cf5g32e2,8/23/2021,1,wage employed,0,Urban,Gauteng,,,,,1,1,1997,2,0,0,0,,,0,2021,24
Id_luebo3wamq,2/14/2023,4,studying,,Urban,Gauteng,3,,40 - 49 %,,0,1,2000,5,0,0,1,0,0,1,2023,23
Id_wfuy5uweyg,8/11/2022,3,other,,Urban,Gauteng,3,60 - 69 %,,,0,1,2001,11,1,0,1,0,0,1,2022,21
Id_4pr4cmwuyj,2/28/2022,2,unemployed,365,Urban,North West,3,,50 - 59 %,,0,1,1998,12,1,0,1,0,0,1,2022,24
Id_3d7l1h5sxu,8/19/2021,1,wage employed,0,Rural,North West,1,,,,1,1,1991,9,0,0,0,0,0,1,2021,30
Id_1a9zrmdmtg,3/7/2022,2,wage employed,44,Urban,KwaZulu-Natal,5,,40 - 49 %,,1,1,2000,1,0,0,1,0,0,1,2022,22
Id_l28dhumdcx,3/2/2023,4,wage employed,334,Rural,Limpopo,2,,,,0,1,1993,3,0,0,0,0,0,0,2023,30
Id_5a2abyj0x8,2/24/2022,2,unemployed,402,Urban,North West,2,50 - 59 %,,,1,1,1998,9,0,0,1,0,0,1,2022,24
Id_swwoaj0tv9,8/11/2022,3,unemployed,158,Urban,Gauteng,2,50 - 59 %,,60 - 69 %,0,1,2000,3,0,1,0,0,0,1,2022,22
Id_4k34ic91z4,3/9/2022,2,studying,,Urban,Gauteng,5,,50 - 59 %,,1,1,1999,7,0,0,1,0,0,1,2022,23
Id_tuez46pr2q,8/8/2022,3,wage employed,,Suburb,Eastern Cape,,,,,0,1,1998,1,0,0,0,,,0,2022,24
Id_6mx7trudur,3/10/2022,2,self employed,2995,Urban,Eastern Cape,,40 - 49 %,,40 - 49 %,1,1,1987,3,1,0,0,0,0,1,2022,35
Id_yjkdfv47wi,8/12/2021,1,unemployed,0,Urban,Gauteng,5,,,,1,1,1991,10,0,0,0,0,0,0,2021,30
Id_r9lvahxar9,3/2/2023,4,unemployed,1127,Suburb,Mpumalanga,,,,,1,1,2000,1,1,0,0,,,0,2023,23
Id_avpk2lwyak,2/14/2023,4,unemployed,767,Rural,Limpopo,,,,,0,1,2000,1,0,0,0,,,0,2023,23
Id_e7ml33lj0s,2/21/2022,2,self employed,422,Urban,KwaZulu-Natal,5,,60 - 69 %,40 - 49 %,0,1,1994,11,1,1,0,0,0,3,2022,28
Id_fj47nhz6f1,3/9/2023,4,studying,,Urban,Gauteng,,50 - 59 %,,,1,1,2003,11,0,0,1,0,0,1,2023,20
Id_07lsdwu1fa,2/16/2023,4,unemployed,365,Rural,Limpopo,,,,,1,1,2000,1,0,0,0,,,0,2023,23
Id_9gofbe9gun,2/13/2023,4,studying,,Urban,Gauteng,5,,50 - 59 %,,1,1,2000,1,0,0,1,0,0,1,2023,23
Id_ps4dhpaod9,8/2/2022,3,studying,,Urban,North West,0,,70 - 79 %,70 - 79 %,0,1,1997,4,0,1,0,0,0,1,2022,25
Id_h3oi5e36hf,2/16/2023,4,studying,,Suburb,Gauteng,0,50 - 59 %,,,1,1,2000,1,0,0,1,0,0,1,2023,23
Id_ytuqcz2hns,8/10/2022,3,studying,,Suburb,Northern Cape,,,,,0,1,2000,4,0,0,0,,,0,2022,22
Id_5o46tm0jsn,2/2/2023,4,unemployed,1065,Urban,Gauteng,3,50 - 59 %,,0 - 29 %,0,1,2000,5,1,0,0,0,0,1,2023,23
Id_ojfmabip9b,3/6/2023,4,unemployed,856,Urban,Eastern Cape,,,,,1,1,2000,10,0,0,0,,,0,2023,23
Id_cur3q3njt4,2/21/2023,4,unemployed,554,Rural,Mpumalanga,2,40 - 49 %,,30 - 39 %,0,1,1995,8,0,1,0,0,0,1,2023,28
Id_m12b4yy3hn,8/12/2021,1,unemployed,1158,Rural,Limpopo,3,,,,1,1,1998,5,1,0,0,0,0,1,2021,23
Id_lchw0v7wnx,2/22/2023,4,unemployed,1096,Rural,Limpopo,,,,,0,1,1996,11,0,0,0,,,0,2023,27
Id_k3nqqdebue,3/16/2023,4,unemployed,856,Rural,Mpumalanga,,50 - 59 %,,,1,1,1992,12,0,0,1,0,0,1,2023,31
Id_v7murhdn9e,2/28/2022,2,unemployed,798,Urban,North West,,,,,0,1,1999,1,0,0,0,0,0,0,2022,23
Id_k9im45k4vt,8/15/2022,3,other,,Urban,KwaZulu-Natal,1,40 - 49 %,,,1,1,2004,4,1,1,0,0,0,1,2022,18
Id_zrgjgqiuds,3/2/2023,4,self employed,,Urban,Free State,2,50 - 59 %,,,1,1,2000,1,0,0,1,0,0,1,2023,23
Id_w289dilhcz,3/1/2022,2,studying,,Urban,Eastern Cape,3,,50 - 59 %,,0,1,2002,6,1,1,0,0,0,1,2022,20
Id_c9vjd6czc2,2/13/2023,4,unemployed,189,Urban,Gauteng,4,40 - 49 %,,,0,1,1992,1,0,0,1,0,0,1,2023,31
Id_v20cmm6ze1,2/16/2023,4,wage employed,273,Urban,KwaZulu-Natal,5,,,,1,1,2000,1,0,0,0,0,0,0,2023,23
Id_pgzkvbq3hb,3/20/2023,4,unemployed,64,Rural,KwaZulu-Natal,3,40 - 49 %,,,1,1,2000,12,0,0,0,0,0,1,2023,23
Id_2d0vqvitfn,2/24/2023,4,studying,,Urban,Eastern Cape,3,60 - 69 %,,40 - 49 %,0,1,2000,11,1,1,0,0,0,1,2023,23
Id_ranih0cfls,2/16/2023,4,unemployed,36,Urban,Mpumalanga,,40 - 49 %,,,1,1,2001,12,0,0,1,0,0,1,2023,22
Id_rys9nfcetd,3/2/2023,4,studying,,Urban,Free State,1,40 - 49 %,,0 - 29 %,1,1,2000,1,0,1,0,0,0,1,2023,23
Id_weoi7o6k5f,2/28/2022,2,self employed,369,Suburb,Gauteng,5,,,,0,1,1997,4,1,0,0,0,0,0,2022,25
Id_mcf1lqm7xj,2/14/2023,4,wage employed,487,Urban,Gauteng,,60 - 69 %,,,1,1,1999,1,0,0,0,0,0,1,2023,24
Id_72pwsptzp2,2/25/2022,2,unemployed,1519,Urban,Gauteng,,,,,1,1,1997,10,0,0,0,,,0,2022,25
Id_ahjjfve5up,3/16/2023,4,unemployed,64,Urban,North West,,50 - 59 %,,,1,1,2002,2,0,0,1,0,0,1,2023,21
Id_y4srxp0jew,8/1/2022,3,unemployed,1466,Urban,Mpumalanga,,,,,1,1,1992,9,0,0,0,,,0,2022,30
Id_zo1iltxiut,2/15/2023,4,unemployed,242,Urban,KwaZulu-Natal,,,,,1,1,1999,3,1,0,0,0,0,0,2023,24
Id_ao4ee754sd,3/16/2023,4,unemployed,5,Urban,Limpopo,,40 - 49 %,,,1,1,1991,4,0,0,1,0,0,1,2023,32
Id_h2wancpdlo,3/3/2023,4,studying,,Urban,KwaZulu-Natal,,40 - 49 %,,,0,1,1999,12,1,0,0,0,0,1,2023,24
Id_v12i6qipow,3/20/2023,4,self employed,,Urban,KwaZulu-Natal,,,,,1,1,2001,11,1,0,0,,,0,2023,22
Id_m1h6y56ez9,3/3/2022,2,unemployed,826,Urban,Gauteng,2,50 - 59 %,,,1,1,2000,1,0,0,1,0,0,1,2022,22
Id_zg02qrl9y7,2/13/2023,4,studying,,Urban,Mpumalanga,0,40 - 49 %,,,0,1,2002,8,0,0,1,0,0,1,2023,21
Id_wdosys3ufm,3/9/2022,2,unemployed,1444,Urban,Limpopo,3,50 - 59 %,,40 - 49 %,1,1,1985,12,0,1,0,0,0,1,2022,37
Id_tw5xl78xw1,2/15/2023,4,studying,,Urban,KwaZulu-Natal,5,,60 - 69 %,50 - 59 %,1,1,2003,7,0,1,0,0,0,1,2023,20
Id_1vap75kgz5,3/16/2023,4,unemployed,64,Urban,Mpumalanga,,40 - 49 %,,0 - 29 %,1,1,2002,11,0,0,0,0,0,1,2023,21
Id_pgomrd2f4a,8/2/2022,3,unemployed,948,Urban,Eastern Cape,0,,60 - 69 %,,0,1,2000,7,0,0,1,0,0,1,2022,22
Id_kkd1pho29m,2/7/2023,4,unemployed,1073,Suburb,Gauteng,,,,,1,1,1998,2,0,0,0,0,0,0,2023,25
Id_n99wzlj8ex,3/23/2023,4,studying,,Urban,Mpumalanga,,,,,1,1,1991,12,0,0,0,,,0,2023,32
Id_i473pb5gc9,8/1/2022,3,unemployed,583,Suburb,Free State,3,,,,0,1,1997,4,0,0,0,0,0,0,2022,25
Id_nu2szi0n58,2/24/2023,4,unemployed,365,Suburb,Free State,,40 - 49 %,,,0,1,2000,11,0,0,1,0,0,1,2023,23
Id_eaxlbzhrn0,3/20/2023,4,unemployed,2986,Urban,KwaZulu-Natal,,,,,1,1,1992,2,0,0,0,,,0,2023,31
Id_qvtq700jvt,3/6/2023,4,studying,,Rural,KwaZulu-Natal,1,50 - 59 %,,,1,1,2000,1,0,0,1,0,0,1,2023,23
Id_ob4ez0q073,3/7/2023,4,studying,,Rural,KwaZulu-Natal,,,,,1,1,1989,10,0,0,0,,,0,2023,34
Id_ur94c9nl2q,2/25/2022,2,unemployed,366,Urban,Eastern Cape,3,,,,1,1,1999,1,0,0,0,0,0,0,2022,23
Id_666p9fxa0k,8/4/2022,3,unemployed,248,Urban,Gauteng,,,,,0,1,1998,3,0,0,0,,,0,2022,24
Id_c7i3ksivgy,3/7/2022,2,unemployed,436,Suburb,KwaZulu-Natal,,50 - 59 %,,,0,1,2000,1,0,0,0,0,0,1,2022,22
